transaction_id,customer_id,amount,transaction_date
T02542,1788,9238,2023-03-16
T02543,140,1907,2023-01-16
T02544,867,14621,2023-06-13
T02545,1917,82548,2023-07-31
T02546,680,9488,2023-07-30
T02547,1590,3507,2023-06-05
T02548,1922,5982,2023-08-15
T02549,1202,3697,2023-11-23
T02550,1833,3653,2023-05-21
T02551,1837,6286,2023-03-19
T02552,1895,1023,2023-04-07
T02553,1642,6669,2023-02-24
T02554,137,4750,2023-03-09
T02555,190,5653,2023-04-05
T02556,1664,14859,2023-01-14
T02557,342,2292,2023-11-10
T02558,1583,5105,2023-11-12
T02559,1029,4216,2023-05-17
T02560,972,2701,2023-11-07
T02561,1281,10024,2023-10-18
T02562,1836,5496,2023-11-10
T02563,662,3050,2023-04-29
T02564,1830,11240,2023-11-02
T02565,243,5961,2023-04-29
T02566,1811,11066,2023-04-29
T02567,1744,9740,2023-12-18
T02568,415,2530,2023-01-14
T02569,1651,9234,2023-07-03
T02570,707,11501,2023-02-10
T02571,343,1881,2023-12-19
T02572,682,2524,2023-09-02
T02573,1403,10513,2023-03-10
T02574,1618,3526,2023-09-15
T02575,1690,3804,2023-11-06
T02576,653,11792,2023-08-29
T02577,1850,11231,2023-12-31
T02578,146,12806,2023-11-29
T02579,323,2578,2023-07-11
T02580,122,6531,2023-04-05
T02581,1276,14804,2023-07-18
T02582,1879,10234,2023-09-09
T02583,1923,1674,2023-08-31
T02584,311,14520,2023-03-12
T02585,601,1464,2023-03-25
T02586,475,2330,2023-04-09
T02587,570,1744,2023-04-26
T02588,1516,11509,2023-01-17
T02589,575,2462,2023-07-29
T02590,347,5336,2023-01-08
T02591,820,11668,2023-05-19
T02592,1511,4453,2023-07-31
T02593,1497,13565,2023-04-24
T02594,382,10373,2023-12-10
T02595,1304,7825,2023-04-14
T02596,72,11127,2023-04-15
T02597,521,11469,2023-02-03
T02598,1390,1496,2023-04-01
T02599,933,9159,2023-08-13
T02600,1118,11275,2023-11-12
T02601,1397,9938,2023-09-08
T02602,339,5745,2023-12-19
T02603,1461,11517,2023-06-16
T02604,1360,1337,2023-08-23
T02605,664,8912,2023-05-07
T02606,1516,5012,2023-08-07
T02607,1941,99783,2023-07-27
T02608,1892,63227,2023-01-22
T02609,40,5873,2023-11-08
T02610,1383,1957,2023-07-14
T02611,574,2195,2023-06-10
T02612,1278,12282,2023-07-21
T02613,966,1981,2023-11-10
T02614,581,3589,2023-10-20
T02615,1422,8202,2023-11-01
T02616,1781,7809,2023-10-02
T02617,1901,4466,2023-09-26
T02618,170,8609,2023-11-25
T02619,1714,4342,2023-12-27
T02620,701,54589,2023-01-20
T02621,511,10939,2023-09-24
T02622,1284,3353,2023-02-25
T02623,584,3060,2023-08-20
T02624,984,12769,2023-08-22
T02625,459,6231,2023-01-22
T02626,529,6514,2023-05-06
T02627,1906,7551,2023-09-23
T02628,341,6658,2023-10-03
T02629,57,7532,2023-07-22
T02630,218,3142,2023-01-21
T02631,619,13462,2023-10-13
T02632,816,1617,2023-07-18
T02633,1964,9437,2023-09-22
T02634,1709,10202,2023-11-19
T02635,731,534,2023-01-26
T02636,464,6228,2023-04-08
T02637,247,4960,2023-05-30
T02638,730,8642,2023-08-14
T02639,373,26059,2023-07-23
T02640,417,5382,2023-06-05
T02641,1055,8366,2023-05-27
T02642,368,5061,2023-08-25
T02643,559,677,2023-03-27
T02644,1670,22689,2023-08-05
T02645,108,1829,2023-05-31
T02646,584,2877,2023-11-10
T02647,839,7293,2023-01-28
T02648,418,7579,2023-12-20
T02649,1644,11082,2023-09-22
T02650,821,7850,2023-03-14
T02651,1422,5067,2023-08-26
T02652,1296,3616,2023-11-27
T02653,683,14328,2023-08-20
T02654,1140,52917,2023-02-16
T02655,1865,10464,2023-09-14
T02656,1610,12814,2023-02-27
T02657,256,6123,2023-04-03
T02658,1105,4110,2023-10-27
T02659,780,13502,2023-12-23
T02660,1152,3610,2023-10-07
T02661,838,9163,2023-03-11
T02662,915,77466,2023-07-21
T02663,235,8648,2023-07-31
T02664,553,9171,2023-06-15
T02665,181,6055,2023-08-19
T02666,157,9148,2023-01-13
T02667,1478,13037,2023-04-02
T02668,571,2475,2023-08-21
T02669,857,7442,2023-10-30
T02670,1785,9281,2023-12-31
T02671,1728,1972,2023-04-14
T02672,1048,4944,2023-08-21
T02673,1497,4524,2023-02-16
T02674,1424,10557,2023-05-09
T02675,948,142509,2023-06-15
T02676,592,1797,2023-12-21
T02677,134,1828,2023-11-29
T02678,421,5609,2023-12-31
T02679,213,74866,2023-03-25
T02680,900,10789,2023-03-05
T02681,482,14809,2023-02-16
T02682,348,11719,2023-02-28
T02683,166,12018,2023-12-28
T02684,937,2027,2023-08-19
T02685,348,5681,2023-11-21
T02686,849,9793,2023-07-05
T02687,398,1133,2023-02-13
T02688,583,14880,2023-09-26
T02689,726,78179,2023-12-29
T02690,1459,162965,2023-07-16
T02691,1601,3194,2023-09-19
T02692,1245,5333,2023-11-10
T02693,308,12919,2023-03-23
T02694,991,6992,2023-07-13
T02695,798,13515,2023-10-09
T02696,1721,7606,2023-07-14
T02697,719,6995,2023-01-23
T02698,466,1741,2023-03-29
T02699,99,7563,2023-06-21
T02700,1266,1838,2023-10-17
T02701,158,10343,2023-12-04
T02702,610,10204,2023-03-18
T02703,554,4189,2023-03-25
T02704,651,145033,2023-03-16
T02705,1819,10064,2023-04-02
T02706,920,5728,2023-12-31
T02707,227,401,2023-01-27
T02708,423,7329,2023-08-03
T02709,1096,9261,2023-06-07
T02710,243,8378,2023-06-08
T02711,530,250383,2023-08-17
T02712,1613,10008,2023-05-28
T02713,1069,5582,2023-11-17
T02714,1496,14521,2023-04-03
T02715,371,11211,2023-03-02
T02716,1879,12147,2023-03-09
T02717,652,11011,2023-04-14
T02718,689,2946,2023-01-02
T02719,734,3108,2023-11-15
T02720,1951,2584,2023-05-10
T02721,92,7453,2023-01-07
T02722,1046,1628,2023-08-23
T02723,172,14023,2023-09-12
T02724,1628,6555,2023-09-13
T02725,1216,10139,2023-10-06
T02726,1101,6990,2023-01-03
T02727,1305,247909,2023-11-08
T02728,1388,3363,2023-09-10
T02729,179,4261,2023-05-02
T02730,238,10870,2023-04-22
T02731,1159,4670,2023-10-29
T02732,877,1744,2023-12-04
T02733,902,9193,2023-09-01
T02734,280,1659,2023-08-21
T02735,1043,1742,2023-07-29
T02736,1619,1637,2023-08-15
T02737,740,3245,2023-02-10
T02738,371,12691,2023-11-04
T02739,1801,1464,2023-11-04
T02740,1136,14172,2023-01-04
T02741,1787,8761,2023-05-06
T02742,1700,9508,2023-10-08
T02743,870,8487,2023-05-23
T02744,1704,3440,2023-11-14
T02745,1019,10932,2023-11-18
T02746,221,9446,2023-10-13
T02747,920,3290,2023-04-17
T02748,304,6373,2023-01-26
T02749,1727,294152,2023-04-05
T02750,1349,2611,2023-03-17
T02751,1461,6218,2023-01-29
T02752,438,3662,2023-12-01
T02753,1194,7438,2023-06-28
T02754,375,11100,2023-01-19
T02755,1581,13113,2023-03-16
T02756,381,14805,2023-01-17
T02757,986,5902,2023-12-08
T02758,14,10727,2023-10-23
T02759,743,1477,2023-11-05
T02760,669,9311,2023-06-02
T02761,500,14570,2023-06-19
T02762,1670,76809,2023-02-14
T02763,1415,9721,2023-01-26
T02764,1573,9025,2023-02-25
T02765,565,12611,2023-08-02
T02766,530,197567,2023-04-02
T02767,492,5911,2023-03-24
T02768,1574,8780,2023-12-11
T02769,1723,263843,2023-05-26
T02770,1409,1272,2023-11-09
T02771,1220,7035,2023-12-05
T02772,755,6427,2023-12-21
T02773,300,12039,2023-12-25
T02774,815,2795,2023-11-01
T02775,547,7824,2023-10-21
T02776,727,10563,2023-10-15
T02777,731,1360,2023-04-01
T02778,828,14054,2023-08-22
T02779,602,12883,2023-10-24
T02780,1332,12272,2023-07-04
T02781,1276,11309,2023-01-19
T02782,1032,1436,2023-02-17
T02783,768,2544,2023-06-03
T02784,875,8775,2023-06-15
T02785,1232,5350,2023-07-08
T02786,937,2785,2023-07-14
T02787,131,13827,2023-02-04
T02788,1760,13716,2023-08-07
T02789,1733,201643,2023-10-09
T02790,1678,201423,2023-02-03
T02791,1788,4728,2023-05-30
T02792,608,6409,2023-08-30
T02793,26,310,2023-03-10
T02794,1647,10560,2023-03-04
T02795,1478,72973,2023-12-22
T02796,635,3793,2023-05-21
T02797,1210,9589,2023-06-18
T02798,484,11305,2023-09-27
T02799,680,12815,2023-07-31
T02800,1075,11153,2023-09-26
T02801,1915,59832,2023-04-18
T02802,5,3421,2023-12-23
T02803,589,14462,2023-04-18
T02804,1184,12153,2023-11-10
T02805,208,4968,2023-01-30
T02806,257,1517,2023-02-25
T02807,1229,10380,2023-10-20
T02808,1791,298566,2023-11-19
T02809,1974,12477,2023-09-28
T02810,11,2800,2023-02-14
T02811,949,4125,2023-09-05
T02812,8,54964,2023-12-19
T02813,1433,8225,2023-11-06
T02814,936,6139,2023-12-28
T02815,32,7861,2023-05-28
T02816,540,3481,2023-08-07
T02817,1742,7765,2023-11-08
T02818,1005,12313,2023-06-12
T02819,387,2170,2023-05-13
T02820,1252,7723,2023-09-27
T02821,640,181548,2023-10-22
T02822,1791,253154,2023-11-16
T02823,1499,11018,2023-07-01
T02824,1748,8726,2023-03-08
T02825,1775,14899,2023-11-11
T02826,207,13055,2023-10-16
T02827,1342,12917,2023-09-12
T02828,1819,2020,2023-09-24
T02829,1781,12563,2023-11-20
T02830,557,3262,2023-09-12
T02831,1641,9498,2023-09-10
T02832,348,4397,2023-04-03
T02833,793,10189,2023-11-09
T02834,234,6325,2023-04-30
T02835,1725,11849,2023-12-29
T02836,1068,8837,2023-05-29
T02837,1006,9609,2023-04-10
T02838,737,7173,2023-01-01
T02839,942,1385,2023-03-02
T02840,1166,3837,2023-01-13
T02841,1672,1982,2023-08-27
T02842,176,7972,2023-11-17
T02843,1678,189756,2023-03-02
T02844,449,6608,2023-04-17
T02845,592,9950,2023-11-12
T02846,82,6804,2023-08-01
T02847,135,12073,2023-07-31
T02848,1743,2888,2023-01-24
T02849,856,11539,2023-06-20
T02850,1201,14167,2023-06-29
T02851,1407,12359,2023-10-14
T02852,1267,119300,2023-11-23
T02853,1591,5497,2023-04-19
T02854,1165,73462,2023-01-06
T02855,1481,4150,2023-11-24
T02856,440,5038,2023-04-14
T02857,1080,1242,2023-12-20
T02858,1551,10143,2023-05-25
T02859,697,128249,2023-05-11
T02860,1850,4684,2023-02-04
T02861,419,5876,2023-06-07
T02862,88,13634,2023-06-03
T02863,1633,5735,2023-09-17
T02864,656,2987,2023-10-09
T02865,1032,4396,2023-06-15
T02866,1501,6154,2023-01-04
T02867,215,12550,2023-02-28
T02868,1709,9011,2023-12-18
T02869,1759,6194,2023-06-20
T02870,552,8861,2023-06-24
T02871,1521,6714,2023-07-22
T02872,1718,10183,2023-10-19
T02873,503,45842,2023-11-12
T02874,1806,5715,2023-01-15
T02875,699,2996,2023-03-31
T02876,245,200333,2023-04-10
T02877,1502,98686,2023-06-19
T02878,309,9899,2023-06-23
T02879,231,59767,2023-12-11
T02880,1407,7464,2023-09-03
T02881,155,14408,2023-08-31
T02882,1199,6654,2023-01-19
T02883,848,13665,2023-11-27
T02884,115,14182,2023-03-11
T02885,1414,1699,2023-09-04
T02886,311,5758,2023-03-21
T02887,993,272,2023-11-18
T02888,300,5712,2023-08-24
T02889,1042,12700,2023-10-02
T02890,784,423,2023-06-21
T02891,12,6674,2023-08-25
T02892,1428,292223,2023-07-31
T02893,1837,8247,2023-01-29
T02894,1728,2786,2023-09-24
T02895,232,5201,2023-06-03
T02896,955,72793,2023-10-17
T02897,1629,4505,2023-12-14
T02898,730,4310,2023-06-11
T02899,1302,14565,2023-10-12
T02900,1377,9824,2023-10-02
T02901,1018,5442,2023-01-10
T02902,999,294586,2023-04-17
T02903,303,5104,2023-10-23
T02904,541,232497,2023-12-17
T02905,470,5450,2023-06-19
T02906,813,3249,2023-07-01
T02907,77,2789,2023-02-03
T02908,1020,11087,2023-03-18
T02909,1545,13138,2023-05-24
T02910,24,2503,2023-01-16
T02911,1039,4920,2023-06-23
T02912,676,1093,2023-07-12
T02913,525,1831,2023-11-17
T02914,347,11974,2023-10-01
T02915,172,9700,2023-03-26
T02916,1893,4697,2023-10-20
T02917,1351,93616,2023-11-07
T02918,712,4814,2023-07-19
T02919,1509,16880,2023-04-06
T02920,489,2641,2023-11-01
T02921,1486,7771,2023-03-01
T02922,378,6411,2023-06-07
T02923,1612,12753,2023-12-28
T02924,1188,4369,2023-06-11
T02925,372,23178,2023-12-30
T02926,1597,12160,2023-01-17
T02927,1000,13628,2023-05-20
T02928,977,86036,2023-07-31
T02929,1448,121,2023-02-14
T02930,757,10016,2023-09-12
T02931,477,3587,2023-05-02
T02932,382,7666,2023-07-10
T02933,155,11696,2023-08-20
T02934,257,8793,2023-06-04
T02935,1780,8822,2023-04-21
T02936,674,11658,2023-09-26
T02937,68,4267,2023-06-04
T02938,344,248157,2023-03-31
T02939,1301,5706,2023-02-27
T02940,673,6262,2023-07-11
T02941,391,47409,2023-01-20
T02942,1473,11582,2023-04-14
T02943,259,1969,2023-02-17
T02944,307,13594,2023-08-16
T02945,1871,2465,2023-09-17
T02946,1119,95498,2023-01-13
T02947,950,10406,2023-09-05
T02948,1488,4804,2023-09-14
T02949,970,2291,2023-03-20
T02950,246,14888,2023-04-08
T02951,733,289397,2023-06-24
T02952,1659,32946,2023-09-05
T02953,187,7846,2023-09-26
T02954,1798,14723,2023-06-08
T02955,925,3880,2023-06-17
T02956,785,1595,2023-03-15
T02957,1397,14700,2023-02-20
T02958,1596,62034,2023-09-22
T02959,1430,13909,2023-12-13
T02960,408,179861,2023-03-09
T02961,1149,4052,2023-04-16
T02962,1361,1285,2023-01-19
T02963,341,1613,2023-08-24
T02964,563,1151,2023-07-18
T02965,1202,5888,2023-09-25
T02966,651,198887,2023-03-01
T02967,952,208015,2023-01-03
T02968,1863,24064,2023-06-09
T02969,1194,6489,2023-01-23
T02970,1063,5662,2023-12-18
T02971,69,4222,2023-11-01
T02972,1260,11507,2023-02-14
T02973,1584,81211,2023-06-20
T02974,381,9590,2023-08-28
T02975,57,9092,2023-01-24
T02976,1301,3198,2023-02-22
T02977,850,14943,2023-09-24
T02978,1123,76088,2023-12-04
T02979,916,8668,2023-06-09
T02980,1551,5470,2023-01-12
T02981,325,100544,2023-10-23
T02982,461,14251,2023-06-09
T02983,179,2845,2023-11-24
T02984,844,6417,2023-04-18
T02985,574,3662,2023-06-14
T02986,119,12978,2023-04-13
T02987,1493,70150,2023-04-09
T02988,549,11621,2023-05-27
T02989,646,1153,2023-05-22
T02990,1479,12773,2023-09-30
T02991,26,862,2023-06-13
T02992,1514,53692,2023-08-14
T02993,1032,13068,2023-12-10
T02994,969,6523,2023-03-02
T02995,1540,13955,2023-05-20
T02996,533,5833,2023-03-18
T02997,1951,10302,2023-03-22
T02998,149,12049,2023-05-21
T02999,1512,13407,2023-02-28
T03000,1049,4164,2023-01-08
T03001,655,3875,2023-11-15
T03002,1781,11009,2023-10-14
T03003,1955,11464,2023-09-21
T03004,945,7643,2023-02-22
T03005,555,14549,2023-04-16
T03006,425,8007,2023-10-05
T03007,293,9442,2023-06-29
T03008,1209,6372,2023-10-09
T03009,554,2421,2023-06-13
T03010,431,7567,2023-05-19
T03011,604,11965,2023-03-14
T03012,317,2562,2023-12-27
T03013,398,4027,2023-05-26
T03014,1348,675,2023-10-21
T03015,1589,8822,2023-05-06
T03016,596,6301,2023-03-29
T03017,546,42512,2023-02-06
T03018,76,1111,2023-06-09
T03019,865,5272,2023-11-10
T03020,1944,7284,2023-06-23
T03021,916,4858,2023-10-04
T03022,709,8319,2023-08-16
T03023,486,13349,2023-01-26
T03024,1822,5374,2023-03-08
T03025,1112,6400,2023-01-15
T03026,747,49576,2023-08-30
T03027,1256,10543,2023-12-12
T03028,1031,12843,2023-01-26
T03029,1828,10386,2023-02-24
T03030,550,1187,2023-07-16
T03031,976,5285,2023-01-28
T03032,1076,11709,2023-02-14
T03033,1679,6890,2023-08-07
T03034,942,2937,2023-07-20
T03035,919,4871,2023-04-02
T03036,1420,2017,2023-12-27
T03037,1245,11941,2023-11-02
T03038,1452,2936,2023-10-31
T03039,1776,71000,2023-11-19
T03040,1167,6026,2023-12-20
T03041,1885,3616,2023-12-25
T03042,363,7642,2023-08-17
T03043,382,12240,2023-11-12
T03044,1585,9233,2023-07-02
T03045,1301,12527,2023-06-09
T03046,271,13613,2023-06-20
T03047,1038,6095,2023-04-12
T03048,298,12309,2023-12-10
T03049,1004,2923,2023-10-01
T03050,1488,11464,2023-02-10
T03051,1551,5833,2023-08-27
T03052,234,7021,2023-10-18
T03053,575,2617,2023-03-09
T03054,1732,4618,2023-02-17
T03055,27,107443,2023-12-24
T03056,1495,27507,2023-08-28
T03057,93,8834,2023-02-19
T03058,617,3509,2023-08-22
T03059,309,8454,2023-06-08
T03060,52,13250,2023-12-17
T03061,319,10924,2023-11-26
T03062,1993,3560,2023-12-30
T03063,181,7813,2023-08-27
T03064,1593,12500,2023-08-29
T03065,1144,9998,2023-04-29
T03066,1844,8714,2023-04-25
T03067,875,13408,2023-03-15
T03068,1067,9806,2023-11-12
T03069,647,14139,2023-05-13
T03070,1909,11880,2023-07-06
T03071,1962,14526,2023-07-20
T03072,1284,4578,2023-04-04
T03073,197,13482,2023-12-25
T03074,645,5054,2023-12-07
T03075,971,12146,2023-06-19
T03076,255,13365,2023-06-16
T03077,732,88094,2023-08-21
T03078,336,13900,2023-09-07
T03079,1577,2341,2023-01-16
T03080,1526,9609,2023-02-03
T03081,990,8319,2023-09-01
T03082,900,9653,2023-02-27
T03083,1279,12530,2023-06-29
T03084,514,6927,2023-09-03
T03085,1731,2279,2023-08-25
T03086,242,5121,2023-03-29
T03087,149,2838,2023-05-25
T03088,1734,2011,2023-06-28
T03089,1323,7289,2023-11-06
T03090,757,9972,2023-10-22
T03091,1874,286686,2023-03-07
T03092,620,9281,2023-09-18
T03093,453,4312,2023-02-22
T03094,1417,200130,2023-07-27
T03095,212,9792,2023-02-24
T03096,668,89282,2023-06-16
T03097,1562,93132,2023-10-12
T03098,594,6375,2023-11-29
T03099,1619,14999,2023-02-06
T03100,131,9525,2023-06-04
T03101,1353,8239,2023-09-30
T03102,612,2904,2023-08-25
T03103,256,12145,2023-07-25
T03104,1503,4365,2023-10-30
T03105,561,12745,2023-07-31
T03106,1937,10554,2023-05-03
T03107,63,9008,2023-11-14
T03108,1335,73839,2023-05-05
T03109,407,9361,2023-10-08
T03110,802,8298,2023-03-23
T03111,1129,14249,2023-09-04
T03112,1641,1911,2023-07-16
T03113,1861,8429,2023-02-03
T03114,15,27294,2023-06-24
T03115,1711,77272,2023-04-17
T03116,259,7806,2023-12-22
T03117,723,8484,2023-10-30
T03118,1436,10239,2023-08-09
T03119,1283,336,2023-08-11
T03120,614,10155,2023-10-18
T03121,1284,8575,2023-06-25
T03122,1880,12022,2023-10-06
T03123,1695,14220,2023-12-22
T03124,1069,6049,2023-05-01
T03125,1979,189,2023-03-30
T03126,813,7487,2023-12-06
T03127,1787,5169,2023-12-09
T03128,331,14376,2023-02-09
T03129,165,524,2023-12-31
T03130,1217,13219,2023-10-21
T03131,1545,4570,2023-09-07
T03132,1425,2468,2023-02-28
T03133,1398,2196,2023-10-31
T03134,1089,1742,2023-11-02
T03135,387,3970,2023-08-26
T03136,1519,6644,2023-06-16
T03137,1818,12475,2023-10-12
T03138,1717,2044,2023-02-19
T03139,1439,9866,2023-08-16
T03140,1818,1987,2023-04-01
T03141,1815,2130,2023-06-07
T03142,1054,8734,2023-07-27
T03143,1290,14159,2023-02-05
T03144,328,5703,2023-11-03
T03145,1516,7698,2023-02-25
T03146,1241,3948,2023-12-17
T03147,320,13598,2023-11-02
T03148,1942,3218,2023-07-14
T03149,399,13547,2023-06-17
T03150,1915,94085,2023-09-11
T03151,105,12948,2023-11-27
T03152,696,11582,2023-12-05
T03153,1017,7887,2023-02-01
T03154,330,7135,2023-02-16
T03155,660,7266,2023-04-22
T03156,1641,8348,2023-03-13
T03157,1071,7184,2023-10-25
T03158,599,7154,2023-11-22
T03159,821,2314,2023-01-01
T03160,1973,12185,2023-03-17
T03161,641,11842,2023-12-05
T03162,1794,9835,2023-03-18
T03163,314,3178,2023-08-20
T03164,1171,11707,2023-09-30
T03165,1982,6697,2023-05-30
T03166,462,81098,2023-07-19
T03167,1608,3924,2023-11-12
T03168,486,9802,2023-10-23
T03169,1676,7439,2023-08-17
T03170,410,9664,2023-04-11
T03171,27,83383,2023-04-16
T03172,1053,12925,2023-12-15
T03173,271,4648,2023-06-12
T03174,686,268843,2023-06-03
T03175,501,1056,2023-10-19
T03176,1277,13389,2023-12-14
T03177,385,1372,2023-06-05
T03178,60,5888,2023-08-11
T03179,1131,8585,2023-06-26
T03180,220,12034,2023-02-15
T03181,1465,81361,2023-10-26
T03182,771,7948,2023-01-05
T03183,1907,9715,2023-11-10
T03184,1682,7214,2023-09-19
T03185,564,14489,2023-07-26
T03186,1596,40102,2023-03-07
T03187,546,42441,2023-05-31
T03188,96,1986,2023-02-01
T03189,989,3335,2023-07-09
T03190,1113,3541,2023-10-09
T03191,828,5516,2023-01-28
T03192,1946,4088,2023-01-01
T03193,231,24790,2023-12-27
T03194,968,1527,2023-10-14
T03195,275,14262,2023-07-03
T03196,246,96533,2023-02-26
T03197,111,64950,2023-05-25
T03198,234,11074,2023-01-16
T03199,1302,13551,2023-05-01
T03200,1501,7739,2023-08-10
T03201,417,1256,2023-12-26
T03202,678,41544,2023-10-30
T03203,1152,4376,2023-07-21
T03204,1261,375,2023-11-17
T03205,803,2653,2023-06-12
T03206,619,10731,2023-12-31
T03207,1152,1550,2023-07-15
T03208,707,8314,2023-07-27
T03209,851,10794,2023-07-15
T03210,1418,12010,2023-08-11
T03211,475,12522,2023-10-07
T03212,655,1797,2023-04-19
T03213,395,5009,2023-12-06
T03214,111,15798,2023-03-30
T03215,90,1747,2023-09-01
T03216,763,8191,2023-03-13
T03217,1304,4839,2023-04-07
T03218,1357,9843,2023-10-12
T03219,1248,4559,2023-07-16
T03220,1125,13359,2023-07-04
T03221,132,331,2023-08-02
T03222,1037,3295,2023-03-20
T03223,457,9255,2023-05-28
T03224,1465,47914,2023-12-10
T03225,98,2418,2023-03-06
T03226,1144,14365,2023-03-10
T03227,293,12985,2023-01-06
T03228,1840,10438,2023-02-06
T03229,1735,6224,2023-11-28
T03230,1025,10461,2023-01-09
T03231,572,10796,2023-03-15
T03232,250,13657,2023-09-07
T03233,652,12018,2023-12-03
T03234,149,14408,2023-08-12
T03235,1419,6253,2023-03-11
T03236,44,4881,2023-02-13
T03237,1907,5944,2023-03-12
T03238,1722,3347,2023-11-25
T03239,1644,11816,2023-08-01
T03240,1068,9540,2023-08-22
T03241,1102,107945,2023-12-23
T03242,1250,7775,2023-11-06
T03243,162,5923,2023-08-06
T03244,1817,5508,2023-11-16
T03245,253,1998,2023-04-03
T03246,132,2380,2023-08-21
T03247,1472,10693,2023-09-18
T03248,1908,13045,2023-08-06
T03249,1911,3869,2023-10-10
T03250,474,11256,2023-08-19
T03251,1680,12120,2023-07-16
T03252,1802,1849,2023-07-01
T03253,1133,10107,2023-04-26
T03254,706,9120,2023-04-06
T03255,1059,62290,2023-08-06
T03256,1491,6642,2023-11-06
T03257,1926,94320,2023-01-04
T03258,275,11999,2023-10-23
T03259,187,7244,2023-09-13
T03260,949,13874,2023-05-02
T03261,243,9592,2023-12-31
T03262,264,51777,2023-09-14
T03263,1998,12408,2023-05-18
T03264,522,7821,2023-07-30
T03265,963,7688,2023-10-07
T03266,1702,3444,2023-10-23
T03267,1565,49306,2023-07-07
T03268,783,7167,2023-01-18
T03269,1111,4012,2023-01-20
T03270,535,247765,2023-10-18
T03271,210,9813,2023-09-05
T03272,46,2039,2023-12-27
T03273,1491,4948,2023-07-08
T03274,1564,14915,2023-02-27
T03275,26,1023,2023-10-25
T03276,1290,49418,2023-09-04
T03277,175,12592,2023-12-20
T03278,1540,3365,2023-02-10
T03279,1335,261229,2023-03-14
T03280,322,70689,2023-09-27
T03281,1603,1944,2023-05-24
T03282,1159,5107,2023-08-27
T03283,55,158180,2023-09-22
T03284,2000,7824,2023-02-10
T03285,1567,10130,2023-09-25
T03286,1610,9683,2023-11-09
T03287,1555,3196,2023-02-15
T03288,1180,7363,2023-05-06
T03289,1873,4978,2023-08-30
T03290,668,116845,2023-11-19
T03291,147,4331,2023-12-06
T03292,1509,53288,2023-12-09
T03293,599,11595,2023-02-09
T03294,20,1147,2023-12-17
T03295,1293,8369,2023-11-21
T03296,333,14879,2023-10-04
T03297,1579,7079,2023-10-24
T03298,907,2514,2023-06-09
T03299,944,9775,2023-11-10
T03300,911,12871,2023-01-28
T03301,401,880,2023-06-25
T03302,950,1844,2023-10-01
T03303,1330,5398,2023-01-06
T03304,28,7179,2023-08-29
T03305,467,12037,2023-08-21
T03306,1284,10911,2023-09-20
T03307,1558,10878,2023-08-29
T03308,982,60367,2023-10-21
T03309,1911,2192,2023-06-19
T03310,101,870,2023-08-04
T03311,551,7091,2023-06-30
T03312,802,13479,2023-05-31
T03313,353,2506,2023-05-29
T03314,1324,2850,2023-03-27
T03315,1706,10156,2023-01-19
T03316,296,2277,2023-12-22
T03317,353,2063,2023-11-02
T03318,908,4422,2023-06-05
T03319,1154,6455,2023-10-16
T03320,1019,5967,2023-05-14
T03321,1180,1251,2023-02-01
T03322,1098,4470,2023-11-19
T03323,1366,4113,2023-08-31
T03324,1489,13148,2023-10-24
T03325,1114,2922,2023-03-28
T03326,1603,13236,2023-10-21
T03327,455,13358,2023-01-27
T03328,1772,8846,2023-12-03
T03329,712,4974,2023-05-30
T03330,980,6198,2023-11-16
T03331,1356,5451,2023-01-14
T03332,739,12530,2023-05-27
T03333,977,103611,2023-09-06
T03334,1372,7498,2023-02-12
T03335,233,1080,2023-03-06
T03336,1802,2361,2023-09-16
T03337,1622,6269,2023-02-09
T03338,1024,13706,2023-05-23
T03339,102,5637,2023-05-10
T03340,953,7236,2023-03-09
T03341,481,71112,2023-11-12
T03342,1238,9743,2023-05-24
T03343,108,11628,2023-05-21
T03344,1189,6886,2023-05-12
T03345,973,6053,2023-01-08
T03346,1627,5285,2023-02-27
T03347,704,1573,2023-11-06
T03348,335,77215,2023-03-31
T03349,86,281423,2023-10-30
T03350,734,9147,2023-03-19
T03351,875,8635,2023-12-04
T03352,1448,503,2023-08-17
T03353,1637,2023,2023-07-09
T03354,1762,13478,2023-03-31
T03355,364,14758,2023-05-14
T03356,60,6246,2023-12-25
T03357,1506,4328,2023-05-01
T03358,1274,1618,2023-09-06
T03359,560,51015,2023-04-03
T03360,117,7781,2023-09-28
T03361,1763,1749,2023-01-17
T03362,874,10216,2023-06-25
T03363,915,39002,2023-02-13
T03364,968,13144,2023-03-16
T03365,999,88252,2023-11-01
T03366,1569,1265,2023-03-20
T03367,44,5272,2023-09-11
T03368,509,10065,2023-07-31
T03369,1189,10568,2023-07-16
T03370,1392,201818,2023-05-02
T03371,1881,238746,2023-12-05
T03372,1316,7841,2023-08-14
T03373,849,5836,2023-11-23
T03374,1880,3497,2023-03-27
T03375,917,4214,2023-04-18
T03376,898,6404,2023-10-23
T03377,799,4768,2023-06-26
T03378,876,7223,2023-01-28
T03379,1761,199366,2023-11-25
T03380,286,14653,2023-05-16
T03381,1228,42208,2023-03-01
T03382,684,9180,2023-01-27
T03383,1548,194347,2023-03-27
T03384,819,95800,2023-08-26
T03385,121,12220,2023-07-24
T03386,945,6530,2023-09-01
T03387,1780,5216,2023-06-04
T03388,1688,13506,2023-09-01
T03389,1688,14460,2023-09-30
T03390,1018,9005,2023-04-30
